T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
100,20,9,0.9772306039594125,3.0581015008891774,4.9022454720672295,1.343255813594536,3.464731036252993,4.689463229227039,,,,0.03784789792875363,0.038671302689991,0.04780233031221452
100,50,0,0.9831026415475723,3.0318255528050733,4.985221245327839,1.3958261310026594,3.455001721137892,4.008404644919441,,,,0.022822817226365644,0.02303073625605446,0.0356587635804354
100,50,1,0.9572625417964059,2.981506201749976,5.02574856644182,1.4149370080662498,3.4190354532864173,4.148034369808793,,,,0.023361368215236596,0.02341149621642494,0.03397316829411321
100,50,2,0.986809688222018,2.968920084203877,5.049791670032974,1.4501210211482516,3.4553382968012336,4.006642983185161,,,,0.02313456971007147,0.02263175706909263,0.03388829697115888
100,50,3,1.0091857409868976,2.9748843856512206,4.992867481180646,1.4409603530635018,3.4257870167516575,4.106442807561056,,,,0.02230180303683127,0.022576772726079854,0.03363937682828382
100,50,4,1.0033935931930533,2.990492837821893,5.023684409921752,1.4378571817815458,3.4341110478348353,4.288384048301192,,,,0.02286728007538509,0.02266745420764845,0.032390409039175866
100,50,5,1.0362249984321164,2.998987049509809,4.955323776377233,1.4143946063794275,3.376227735584676,4.166605257926543,,,,0.023234866892221227,0.023449039525360683,0.03599799228500141
100,50,6,1.008235165746536,3.00062899922539,4.984499159566168,1.4478824690018537,3.4461226048623352,4.101631009127261,,,,0.022572433604509147,0.02254470988923963,0.032820804616214214
100,50,7,0.9758268706317147,3.0233317429989386,5.008888569590761,1.3828231487837173,3.468611432335017,4.074334828210026,,,,0.023334822717709897,0.023328723635421496,0.03526980328177362
100,50,8,0.9909822126297174,3.0454289889351553,5.002894271513457,1.4129630600952718,3.470212008609039,4.002677771335294,,,,0.02255727775223564,0.02244509672233801,0.03402857759475197
100,50,9,1.0211284854213138,3.0166765988992017,4.964376726803954,1.4677845201950723,3.4413588274864315,3.66794319495696,,,,0.0228421070319488,0.022311847061004836,0.03645304391262878
